FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,ARR_DELAY,DEP_DELAY 
2014-02-21,WN,1990,SJU,MCO,-1.0,-5.0
2014-02-21,US,713,PWM,CLT,52.0,-5.0
2014-12-15,OO,6599,PHX,PSP,8.0,-5.0
2014-02-03,FL,920,RSW,ATL,-9.0,-5.0
2014-04-20,WN,781,SAN,ATL,-12.0,-5.0
2014-01-23,UA,410,PHX,CLE,-23.0,-5.0
2014-04-20,WN,2867,MCI,STL,-8.0,-5.0
2014-04-21,DL,1095,CLT,ATL,-16.0,-5.0
2014-08-21,HA,344,LIH,HNL,-5.0,-5.0
2014-04-22,EV,5294,ATL,MDT,-25.0,-5.0
2014-08-05,B6,1191,JFK,ACK,-17.0,-5.0
2014-12-15,US,540,PHX,DFW,-17.0,-5.0
2014-08-09,AS,345,OAK,SEA,-7.0,-5.0
2014-02-21,US,2033,BWI,PHL,,-5.0
2014-09-25,US,442,IAH,PHX,-2.0,-5.0
2014-10-04,UA,1080,DEN,ORD,7.0,-5.0
2014-09-15,EV,5117,DTW,PIT,-18.0,-5.0
2014-05-11,MQ,2901,DFW,ABI,-13.0,-5.0
2014-01-20,DL,1557,SLC,SEA,-17.0,-5.0
2014-02-25,MQ,3525,CLT,MIA,-18.0,-5.0
2014-08-08,MQ,3486,LGA,BNA,-10.0,-5.0
2014-07-11,OO,4848,SLC,SMF,-7.0,-5.0
2014-08-19,FL,1668,ATL,TPA,-20.0,-5.0
2014-12-28,OO,2622,SMF,LAX,-10.0,-5.0
2014-02-05,EV,6024,OKC,DEN,-12.0,-5.0
2014-05-10,US,403,SFO,PHL,-37.0,-5.0
2014-05-10,DL,1774,RDU,ATL,-17.0,-5.0
2014-04-13,DL,1912,SLC,ATL,-9.0,-5.0
2014-04-13,AA,1382,IND,DFW,-9.0,-5.0
2014-07-12,US,771,PHL,SJU,-19.0,-5.0
2014-09-23,WN,584,LAS,MDW,-16.0,-5.0
2014-04-12,OO,5350,LAX,YUM,6.0,-5.0
2014-05-10,MQ,3395,DSM,ORD,-15.0,-5.0
2014-04-10,AA,1061,ATL,MIA,-11.0,-5.0
2014-04-10,AA,2305,ORD,DFW,-2.0,-5.0
2014-01-19,DL,1680,SFO,ATL,5.0,-5.0
2014-01-19,DL,435,JFK,SFO,-34.0,-5.0
2014-10-10,VX,201,ORD,SFO,-20.0,-5.0
2014-08-01,OO,5199,SLC,SFO,-14.0,-5.0
2014-10-21,AA,1697,ORD,SFO,-3.0,-5.0
2014-09-28,AA,1121,LGA,DFW,-25.0,-5.0
2014-07-19,UA,1721,DEN,SFO,-15.0,-5.0
2014-02-02,AA,1185,LGA,DFW,-15.0,-5.0
2014-02-25,WN,4,ICT,MDW,-18.0,-5.0
2014-05-12,DL,1119,ATL,MSY,-7.0,-5.0
2014-01-20,B6,72,SLC,JFK,1.0,-5.0
2014-04-10,OO,4592,SLC,GTF,-11.0,-5.0
2014-04-10,EV,5164,DTW,PIA,-10.0,-5.0
2014-07-11,AA,349,BDL,MIA,-4.0,-5.0
2014-02-26,WN,3218,BWI,RDU,-9.0,-5.0
2014-07-13,B6,1667,BOS,CHS,-10.0,-5.0
2014-05-06,DL,1862,MSY,ATL,-7.0,-5.0
2014-07-14,MQ,3245,DSM,DFW,,-5.0
2014-08-03,DL,1134,PBI,ATL,-6.0,-5.0
2014-09-23,WN,518,PHX,ABQ,0.0,-5.0
2014-04-15,B6,1184,MCO,JFK,6.0,-5.0
2014-05-06,DL,1343,MSP,MCI,-12.0,-5.0
2014-05-06,FL,192,PIT,ATL,-13.0,-5.0
2014-02-23,WN,3143,PVD,RSW,-20.0,-5.0
2014-01-01,EV,6030,EWR,CLT,-13.0,-5.0
2014-08-23,EV,4473,AUS,IAH,-13.0,-5.0
2014-10-11,OO,5372,LAX,SBA,-13.0,-5.0
2014-08-20,OO,2579,LAX,SAN,-4.0,-5.0
2014-09-24,AA,2248,MIA,LGA,-24.0,-5.0
2014-12-30,AA,2491,DFW,SLC,8.0,-5.0
2014-09-01,OO,6514,DEN,FCA,10.0,-5.0
2014-12-15,DL,1493,DTW,ORD,-22.0,-5.0
2014-05-08,US,671,PHX,PDX,-8.0,-5.0
2014-05-08,EV,5040,ILM,ATL,-14.0,-5.0
2014-05-08,B6,57,BOS,IAD,-7.0,-5.0
2014-07-13,WN,151,SAN,PDX,-12.0,-5.0
2014-08-02,OO,4732,MSO,SLC,-9.0,-5.0
2014-05-09,AS,44,BET,ANC,-2.0,-5.0
2014-11-21,DL,896,LAX,SEA,21.0,-5.0
2014-11-13,AS,656,SEA,PHX,10.0,-5.0
2014-07-13,OO,4807,RNO,SLC,-9.0,-5.0
2014-12-25,B6,2020,FLL,ORH,0.0,-5.0
2014-10-20,OO,4989,ORD,PIA,14.0,-5.0
2014-05-07,EV,4950,BNA,LGA,-21.0,-5.0
2014-05-08,WN,1441,LAS,BUR,-10.0,-5.0
2014-04-14,DL,2573,MDW,ATL,1.0,-5.0
2014-10-05,B6,915,JFK,SFO,-23.0,-5.0
2014-10-09,DL,1645,DTW,DEN,14.0,-5.0
2014-09-11,MQ,3592,LGA,DTW,-12.0,-5.0
2014-08-07,US,1999,ORD,CLT,-18.0,-5.0
2014-11-29,EV,4433,ORD,CLE,-19.0,-5.0
2014-03-08,OO,4601,HIB,MSP,-20.0,-5.0
2014-09-02,UA,912,LAX,JFK,-8.0,-5.0
2014-11-02,WN,4128,DSM,LAS,-3.0,-5.0
2014-06-08,WN,3887,MSP,MKE,-17.0,-5.0
2014-11-29,EV,3258,IAH,GRK,-16.0,-5.0
2014-03-22,VX,136,SFO,PHL,-20.0,-5.0
2014-10-28,US,491,PHX,LAX,-6.0,-5.0
2014-01-04,US,1815,MIA,PHL,-11.0,-5.0
2014-06-08,AA,1218,MIA,MCO,-6.0,-5.0
2014-12-02,HA,50,HNL,JFK,-43.0,-5.0
2014-06-30,WN,1169,LAX,DEN,-4.0,-5.0
2014-09-29,US,593,SNA,PHX,-11.0,-5.0
2014-10-15,DL,794,MSP,SLC,-9.0,-5.0
2014-10-15,UA,792,ORD,DCA,-1.0,-5.0
2014-01-29,OO,4460,LWS,SLC,-13.0,-5.0
2014-10-29,WN,147,MCO,MKE,-13.0,-5.0
2014-06-27,DL,853,DTW,RSW,-7.0,-5.0
2014-03-21,HA,211,OGG,LIH,-1.0,-5.0
2014-12-04,EV,4312,EWR,DCA,-12.0,-5.0
2014-03-21,MQ,3327,DFW,LBB,-11.0,-5.0
2014-06-27,UA,245,IAH,MSY,-1.0,-5.0
2014-03-21,DL,1374,SLC,OAK,-17.0,-5.0
2014-01-08,MQ,3709,PIT,MIA,-3.0,-5.0
2014-03-24,AA,2345,ORD,DFW,2.0,-5.0
2014-09-11,UA,1123,FLL,IAH,-27.0,-5.0
2014-12-13,B6,880,LGB,LAS,-9.0,-5.0
2014-12-02,B6,288,LAX,BOS,-17.0,-5.0
2014-06-06,WN,1707,PBI,ATL,-13.0,-5.0
2014-03-13,EV,4275,LIT,IAH,-20.0,-5.0
2014-06-06,US,2127,BOS,DCA,4.0,-5.0
2014-11-03,WN,234,PHX,LAX,-15.0,-5.0
2014-12-19,OO,6610,PHX,SBP,-3.0,-5.0
2014-10-16,UA,339,IAH,PHX,-16.0,-5.0
2014-02-13,OO,7389,RKS,SLC,-7.0,-5.0
2014-07-27,MQ,3013,ORD,CVG,-12.0,-5.0
2014-02-16,US,1730,MCI,CLT,-3.0,-5.0
2014-10-24,OO,6208,MOT,DEN,-7.0,-5.0
2014-09-23,DL,2278,MSP,MKE,-7.0,-5.0
2014-07-27,B6,1041,JFK,SAV,-17.0,-5.0
2014-03-13,WN,311,DEN,MDW,-11.0,-5.0
2014-06-07,HA,119,KOA,HNL,-8.0,-5.0
2014-07-01,WN,996,BWI,PIT,-16.0,-5.0
2014-03-23,WN,53,AMA,DAL,-8.0,-5.0
2014-10-16,OO,5346,CLD,LAX,-9.0,-5.0
2014-03-23,OO,5348,SBP,LAX,-5.0,-5.0
2014-12-02,AA,1318,SAT,DFW,-10.0,-5.0
2014-06-07,AS,843,SEA,KOA,-17.0,-5.0
2014-07-01,WN,4245,SNA,DEN,-18.0,-5.0
2014-03-23,EV,4711,EWR,STL,-8.0,-5.0
2014-10-16,US,1981,PHL,ATL,-16.0,-5.0
2014-02-17,WN,1355,BWI,IND,-14.0,-5.0
2014-12-12,HA,267,KOA,HNL,-8.0,-5.0
2014-11-30,OO,4699,MSP,RAP,19.0,-5.0
2014-06-16,UA,1215,SFO,SAN,-16.0,-5.0
2014-03-18,HA,508,LIH,OGG,-5.0,-5.0
2014-09-07,OO,5614,LAX,DFW,-2.0,-5.0
2014-06-29,EV,5151,TRI,ATL,38.0,-5.0
2014-03-19,B6,415,JFK,SFO,-7.0,-5.0
2014-06-13,DL,827,FLL,ATL,-7.0,-5.0
2014-08-28,AA,1379,DFW,TUL,-13.0,-5.0
2014-03-16,OO,5636,MFR,SFO,-8.0,-5.0
2014-11-30,EV,5791,LFT,IAH,-12.0,-5.0
2014-12-01,WN,1481,MCO,ISP,-13.0,-5.0
2014-10-30,DL,1443,IAH,ATL,-10.0,-5.0
2014-12-24,AA,1088,LAS,DFW,-14.0,-5.0
2014-09-11,WN,185,LGA,MDW,-38.0,-5.0
2014-03-07,HA,345,HNL,LIH,-2.0,-5.0
2014-06-29,AA,1557,IND,DFW,0.0,-5.0
2014-03-17,OO,6234,ABQ,SFO,46.0,-5.0
2014-10-30,WN,419,DAL,STL,-10.0,-5.0
2014-06-29,WN,1055,SNA,SJC,-7.0,-5.0
2014-08-28,DL,1894,SFO,CVG,-3.0,-5.0
2014-08-28,HA,143,HNL,LIH,4.0,-5.0
2014-10-24,WN,809,BWI,AUS,-29.0,-5.0
2014-02-15,DL,40,SLC,MSP,-14.0,-5.0
2014-06-11,DL,1922,MCI,SLC,-13.0,-5.0
2014-06-27,MQ,3272,LRD,DFW,40.0,-5.0
2014-11-01,UA,274,EWR,TPA,-4.0,-5.0
2014-06-27,HA,103,HNL,LIH,-10.0,-5.0
2014-10-15,OO,4849,LAS,LAX,-2.0,-5.0
2014-09-11,DL,1867,TUL,ATL,-6.0,-5.0
2014-01-11,DL,2078,SLC,SAN,6.0,-5.0
2014-10-29,WN,3216,FNT,MCO,-9.0,-5.0
2014-03-20,UA,1419,MIA,EWR,-4.0,-5.0
2014-10-07,DL,2366,MSP,BDL,3.0,-5.0
2014-06-18,MQ,3459,PNS,MIA,-4.0,-5.0
2014-09-02,UA,1581,LAX,SFO,-5.0,-5.0
2014-03-20,OO,2921,ELP,PHX,-4.0,-5.0
2014-10-24,AA,2302,DFW,DCA,-8.0,-5.0
2014-10-31,DL,1701,BOS,ATL,-16.0,-5.0
2014-10-25,US,471,PHL,PHX,-13.0,-5.0
2014-06-30,DL,466,SLC,JFK,-7.0,-5.0
2014-06-17,B6,1285,BOS,PIT,-2.0,-5.0
2014-12-04,WN,2868,EWR,MSY,-29.0,-5.0
2014-09-02,US,1921,CLT,JAX,-12.0,-5.0
2014-10-29,EV,5496,ATL,CHO,-24.0,-5.0
2014-11-01,B6,452,MCO,BOS,3.0,-5.0
2014-12-31,OO,5214,TUS,IAH,12.0,-5.0
2014-08-14,AA,1523,DFW,DEN,2.0,-5.0
2014-06-17,WN,713,MDW,EWR,-22.0,-5.0
2014-09-26,US,1862,BDL,CLT,9.0,-5.0
2014-03-11,MQ,2942,ORD,RST,-9.0,-5.0
2014-06-02,HA,312,HNL,ITO,-2.0,-5.0
2014-06-01,MQ,3061,ORD,BNA,-17.0,-5.0
2014-09-02,EV,5575,ILM,ATL,-13.0,-5.0
2014-03-26,WN,256,TPA,MDW,-6.0,-5.0
2014-01-28,US,1934,CLE,CLT,-4.0,-5.0
2014-03-27,F9,777,DEN,LAS,-1.0,-5.0
2014-10-27,US,2086,SYR,CLT,-4.0,-5.0
2014-08-26,AA,1294,MIA,IAH,-11.0,-5.0
2014-12-03,EV,4460,GSP,ORD,-4.0,-5.0
2014-11-27,OO,4456,SLC,IDA,-11.0,-5.0
2014-07-04,EV,5125,CLE,MSP,-18.0,-5.0
2014-10-23,WN,4988,PHX,SAN,-7.0,-5.0
2014-03-11,WN,603,MSY,DEN,-21.0,-5.0
2014-02-12,MQ,3164,ORD,CWA,-15.0,-5.0
2014-06-03,MQ,3635,DEN,LAX,8.0,-5.0
2014-11-04,OO,2619,LAX,MRY,-9.0,-5.0
2014-11-04,UA,1566,ORD,DEN,-14.0,-5.0
2014-10-17,AS,200,SEA,SJC,13.0,-5.0
2014-03-26,US,2068,CLT,LGA,16.0,-5.0
2014-06-02,WN,485,BHM,BWI,-6.0,-5.0
2014-10-14,HA,296,HNL,OGG,-2.0,-5.0
2014-06-26,F9,112,DEN,MSP,1.0,-5.0
2014-02-12,FL,383,PIT,MCO,2.0,-5.0
2014-12-16,WN,533,STL,BWI,-20.0,-5.0
2014-07-05,OO,5654,SFO,ACV,-9.0,-5.0
2014-12-06,F9,445,FSD,DEN,6.0,-5.0
2014-03-28,UA,408,SEA,IAH,-2.0,-5.0
2014-05-31,UA,796,IAD,LAS,-39.0,-5.0
2014-06-24,WN,4355,LIT,PHX,8.0,-5.0
2014-12-18,AA,2259,ORD,MIA,-12.0,-5.0
2014-03-02,WN,2526,MDW,DTW,-3.0,-5.0
2014-08-12,DL,2438,ATL,DCA,-10.0,-5.0
2014-09-19,US,1921,RSW,CLT,1.0,-5.0
2014-03-03,AA,1014,LAS,LAX,-11.0,-5.0
2014-12-06,MQ,3206,DFW,LBB,-9.0,-5.0
2014-06-24,MQ,3096,PIT,JFK,-12.0,-5.0
2014-07-28,US,506,PIT,PHX,-17.0,-5.0
2014-01-28,OO,5404,PDX,SEA,-9.0,-5.0
2014-06-25,DL,1730,CHS,ATL,-1.0,-5.0
2014-03-27,OO,6420,DEN,SJC,11.0,-5.0
2014-10-10,US,1981,PHL,ATL,-1.0,-5.0
2014-10-02,B6,1290,SJU,EWR,-1.0,-5.0
2014-08-16,DL,2619,SRQ,ATL,-16.0,-5.0
2014-07-23,WN,1971,SNA,SMF,-2.0,-5.0
2014-09-05,OO,2966,PHX,ABQ,9.0,-5.0
2014-11-27,DL,2298,SRQ,ATL,-8.0,-5.0
2014-08-16,DL,2522,SFO,DTW,-19.0,-5.0
2014-09-17,MQ,3160,ORD,MSP,-17.0,-5.0
2014-03-12,EV,5302,GNV,ATL,-3.0,-5.0
2014-07-21,MQ,3719,ORD,XNA,-11.0,-5.0
2014-12-13,DL,1966,DFW,ATL,1.0,-5.0
2014-09-30,DL,28,MEM,ATL,-18.0,-5.0
2014-03-24,WN,422,RNO,LAS,3.0,-5.0
2014-07-02,OO,4965,SFO,AUS,-18.0,-5.0
2014-07-03,OO,5262,ORD,TUL,1.0,-5.0
2014-08-27,OO,5475,DEN,RKS,0.0,-5.0
2014-12-26,DL,1791,TPA,DTW,-18.0,-5.0
2014-10-14,WN,1457,STL,BNA,2.0,-5.0
2014-02-04,OO,4609,SMF,LAX,-13.0,-5.0
2014-06-21,HA,212,HNL,ITO,-6.0,-5.0
2014-10-16,UA,788,LAX,SFO,-18.0,-5.0
2014-03-12,US,456,PHX,SLC,-10.0,-5.0
2014-03-25,EV,4707,IND,IAH,-4.0,-5.0
2014-09-28,MQ,3263,ACT,DFW,-10.0,-5.0
2014-09-28,MQ,3327,DFW,CRP,-7.0,-5.0
2014-06-05,WN,546,SAT,ELP,-8.0,-5.0
2014-09-18,WN,1113,MCO,PHL,-17.0,-5.0
2014-06-05,US,448,SLC,CLT,-17.0,-5.0
2014-09-08,WN,781,DEN,SLC,-3.0,-4.0
2014-06-21,OO,2932,YUM,PHX,-12.0,-4.0
2014-04-25,OO,6281,DEN,ONT,-5.0,-4.0
2014-08-05,US,2139,BOS,LGA,-8.0,-4.0
2014-09-07,MQ,3658,ORD,SGF,-1.0,-4.0
2014-08-09,WN,2941,LAS,PHX,-6.0,-4.0
2014-05-06,US,1994,PHL,ORD,0.0,-4.0
2014-07-17,DL,997,JAX,ATL,-6.0,-4.0
2014-10-29,UA,594,LAX,DEN,-11.0,-4.0
2014-12-24,DL,1479,TPA,MSP,-15.0,-4.0
2014-10-09,UA,1202,SAN,EWR,5.0,-4.0
2014-11-15,WN,1796,BOS,STL,-2.0,-4.0
2014-06-15,UA,1042,IAH,EWR,-27.0,-4.0
2014-10-18,MQ,3360,DFW,LBB,-1.0,-4.0
2014-06-26,US,2039,FLL,CLT,-9.0,-4.0
2014-07-18,US,2114,DCA,BOS,-3.0,-4.0
2014-01-22,DL,1525,ATL,BWI,-5.0,-4.0
2014-09-11,US,1835,PHL,TPA,-6.0,-4.0
2014-06-20,US,1940,CLT,ALB,0.0,-4.0
2014-11-16,DL,1540,OKC,ATL,-10.0,-4.0
2014-10-28,DL,1226,TPA,DTW,-11.0,-4.0
2014-08-08,US,1778,PHL,BOS,-10.0,-4.0
2014-05-06,OO,6241,OKC,SFO,-21.0,-4.0
2014-09-06,OO,7412,WYS,SLC,-11.0,-4.0
2014-10-16,AA,297,LAX,HNL,-18.0,-4.0
2014-09-08,AS,693,GEG,SEA,-2.0,-4.0
2014-08-04,DL,2483,ATL,OKC,-12.0,-4.0
2014-07-16,AS,483,LAX,SEA,2.0,-4.0
2014-10-28,DL,940,ORD,SLC,-17.0,-4.0
2014-10-28,DL,989,SAV,ATL,-18.0,-4.0
2014-10-30,DL,1095,ATL,CLT,-8.0,-4.0
2014-09-08,B6,151,BOS,MCO,8.0,-4.0
2014-05-05,WN,1017,AUS,DAL,-8.0,-4.0
2014-06-16,WN,778,DEN,IND,-17.0,-4.0
2014-09-10,US,1952,CLT,BUF,-4.0,-4.0
2014-10-05,DL,369,LAX,ATL,0.0,-4.0
2014-10-30,OO,5409,ORD,MKE,1.0,-4.0
2014-01-14,OO,5633,COS,DEN,-14.0,-4.0
2014-07-16,EV,6122,LEX,ORD,-15.0,-4.0
2014-10-09,DL,969,TPA,ATL,-5.0,-4.0
2014-05-02,OO,7383,CPR,SLC,-3.0,-4.0
2014-10-29,US,724,MCO,CLT,-16.0,-4.0
2014-06-23,WN,654,DCA,MKE,-12.0,-4.0
2014-06-23,US,2107,BOS,DCA,9.0,-4.0
2014-06-23,US,2013,CLT,RDU,-12.0,-4.0
2014-09-29,AS,756,SEA,MCI,21.0,-4.0
2014-05-01,DL,1104,HNL,SLC,-23.0,-4.0
2014-04-27,AA,1534,DFW,DTW,17.0,-4.0
2014-07-23,AA,1284,DFW,RSW,9.0,-4.0
2014-05-02,US,1954,DFW,CLT,-9.0,-4.0
2014-10-26,UA,1147,FLL,IAH,-22.0,-4.0
2014-10-18,WN,1150,LAS,MAF,-17.0,-4.0
2014-11-15,HA,595,OGG,HNL,2.0,-4.0
2014-10-18,WN,713,MDW,DTW,-18.0,-4.0
2014-07-17,WN,4673,MCO,ISP,-22.0,-4.0
2014-10-19,DL,1228,JAN,ATL,-3.0,-4.0
2014-12-29,US,1893,CLT,SAT,-10.0,-4.0
2014-08-21,OO,4468,SLC,HLN,-7.0,-4.0
2014-12-26,US,2080,CLT,RIC,-10.0,-4.0
2014-06-26,FL,441,SAT,ATL,-3.0,-4.0
2014-08-13,US,2073,PHL,BDL,-12.0,-4.0
2014-07-18,WN,1448,MSP,STL,-7.0,-4.0
2014-07-24,DL,978,SAN,SLC,-15.0,-4.0
2014-07-24,DL,1346,ATL,CAK,-18.0,-4.0
2014-07-24,DL,843,MSP,DCA,-20.0,-4.0
2014-11-15,US,671,DFW,PHX,20.0,-4.0
2014-10-11,OO,5222,IAH,TUL,-7.0,-4.0
2014-10-16,DL,2426,RDU,SLC,-3.0,-4.0
2014-12-28,DL,1051,BIL,MSP,7.0,-4.0
2014-01-12,EV,4491,TUL,IAH,-6.0,-4.0
2014-09-14,WN,3025,MKE,DCA,-11.0,-4.0
2014-05-04,EV,5172,DTW,IAH,-29.0,-4.0
2014-12-28,DL,840,ATL,MOB,-2.0,-4.0
2014-08-03,UA,833,BOI,DEN,-4.0,-4.0
2014-04-28,WN,4220,TUS,LAS,-7.0,-4.0
2014-01-22,EV,5925,FSD,ORD,-19.0,-4.0
2014-06-24,DL,2523,JFK,BOS,-18.0,-4.0
2014-10-25,WN,970,RSW,MKE,8.0,-4.0
2014-04-26,WN,928,HOU,BKG,-5.0,-4.0
2014-05-03,DL,2271,PBI,ATL,-7.0,-4.0
2014-07-15,UA,1060,IAD,SFO,-16.0,-4.0
2014-09-08,UA,1490,IAH,DCA,-18.0,-4.0
2014-01-21,UA,763,FLL,DEN,-15.0,-4.0
2014-12-28,DL,1240,ATL,TUS,-10.0,-4.0
2014-08-13,AA,1192,ORD,LAX,-10.0,-4.0
2014-05-04,WN,783,MDW,DTW,-21.0,-4.0
2014-04-28,UA,1019,IAH,BWI,-9.0,-4.0
2014-04-26,US,841,BDL,CLT,-11.0,-4.0
2014-10-27,OO,5408,ORD,MKG,-13.0,-4.0
2014-11-04,EV,5073,RDU,MSP,-24.0,-4.0
2014-05-22,MQ,2981,MOB,DFW,-7.0,-4.0
2014-07-08,EV,5722,SAV,IAD,-6.0,-4.0
2014-10-13,WN,3409,PVD,TPA,-18.0,-4.0
2014-12-22,DL,2239,DCA,ATL,0.0,-4.0
2014-10-21,OO,5523,SFO,ACV,-9.0,-4.0
2014-05-21,EV,4397,MCI,EWR,-28.0,-4.0
2014-08-07,OO,4636,SLC,GJT,-6.0,-4.0
2014-07-27,OO,5211,PSC,DEN,-15.0,-4.0
2014-11-08,EV,5296,ELM,DTW,-2.0,-4.0
2014-05-23,OO,3455,BUR,PDX,-7.0,-4.0
2014-09-09,EV,4580,MKE,EWR,9.0,-4.0
2014-10-17,AA,2307,OMA,DFW,-14.0,-4.0
2014-07-03,DL,1993,FAI,MSP,2.0,-4.0
2014-07-07,EV,5534,BTR,ATL,-3.0,-4.0
2014-08-11,US,1745,CLT,PIT,-4.0,-4.0
2014-10-17,AA,1677,DFW,MEM,-12.0,-4.0
2014-07-03,US,2090,CLT,PIT,-19.0,-4.0
2014-07-07,WN,2463,PDX,MDW,-32.0,-4.0
2014-01-18,DL,1420,SFO,DTW,4.0,-4.0
2014-07-31,VX,169,EWR,LAX,-21.0,-4.0
2014-05-19,AA,1143,LAX,SFO,33.0,-4.0
2014-06-06,OO,5595,AUS,IAD,-1.0,-4.0
2014-01-18,F9,913,TTN,TPA,-4.0,-4.0
2014-05-18,US,1949,ALB,CLT,-5.0,-4.0
2014-09-11,OO,6421,SFO,BUR,-9.0,-4.0
2014-01-19,EV,5931,JAN,ORD,-5.0,-4.0
2014-10-21,EV,5113,DHN,ATL,-8.0,-4.0
2014-05-19,OO,5519,DEN,MSO,4.0,-4.0
2014-01-18,WN,2637,SFO,DEN,-8.0,-4.0
2014-12-23,EV,4973,ATL,GTR,8.0,-4.0
2014-08-11,DL,852,DTW,IND,3.0,-4.0
2014-09-05,AS,6,LAX,DCA,-20.0,-4.0
2014-01-16,AA,2307,DFW,SJC,-25.0,-4.0
2014-11-03,US,1730,CLT,DCA,-9.0,-4.0
2014-05-20,WN,4930,STL,BWI,-8.0,-4.0
2014-07-08,UA,383,HNL,DEN,-5.0,-4.0
2014-12-25,OO,5355,LAX,SBA,2.0,-4.0
2014-09-07,US,1949,CLT,RDU,-11.0,-4.0
2014-05-31,WN,1182,STL,BNA,4.0,-4.0
2014-09-29,WN,3569,DAL,SAT,1.0,-4.0
2014-08-17,DL,1278,LEX,ATL,-7.0,-4.0
2014-07-04,DL,1749,DTW,PHL,-24.0,-4.0
2014-07-04,US,408,FLL,PHX,-15.0,-4.0
2014-06-01,AA,956,DFW,COS,-12.0,-4.0
2014-07-04,UA,411,LAX,IAH,-19.0,-4.0
2014-08-07,DL,1122,ATL,RSW,-8.0,-4.0
2014-05-31,AS,655,DFW,PDX,-8.0,-4.0
2014-05-29,AA,2423,LAX,DFW,6.0,-4.0
2014-09-09,DL,1438,ATL,DCA,-26.0,-4.0
2014-05-29,MQ,3025,ORD,RIC,-5.0,-4.0
2014-11-05,US,2187,LGA,DCA,-8.0,-4.0
2014-05-29,WN,4270,MSP,PHX,-15.0,-4.0
2014-05-28,UA,233,LAX,JFK,-3.0,-4.0
2014-07-29,EV,6086,GJT,DEN,-8.0,-4.0
2014-05-29,DL,1457,SLC,SEA,-8.0,-4.0
2014-07-29,DL,1729,TYS,ATL,-10.0,-4.0
2014-05-29,DL,2246,HNL,SEA,20.0,-4.0
2014-10-23,WN,451,BUR,SMF,-7.0,-4.0
2014-10-22,EV,3264,BTR,IAH,-6.0,-4.0
2014-10-17,AS,461,LAX,SEA,-3.0,-4.0
2014-09-07,AA,2344,ORD,DFW,-16.0,-4.0
2014-10-06,DL,405,JFK,SEA,-9.0,-4.0
2014-12-23,US,2098,LGA,CLT,12.0,-4.0
2014-07-07,DL,1732,ATL,CLE,-7.0,-4.0
2014-07-21,EV,6136,CHS,ORD,-3.0,-4.0
2014-06-02,DL,2612,OKC,ATL,-15.0,-4.0
2014-05-26,AA,1582,DFW,CLE,6.0,-4.0
2014-07-29,OO,6404,EUG,SFO,-7.0,-4.0
2014-07-06,OO,5505,DEN,FAT,0.0,-4.0
2014-10-08,DL,2065,JFK,FLL,-29.0,-4.0
2014-08-07,DL,2340,SFO,JFK,-37.0,-4.0
2014-11-07,AS,404,PDX,SJC,-8.0,-4.0
2014-07-07,OO,4669,BIL,SLC,0.0,-4.0
2014-12-23,US,621,PHX,SNA,-3.0,-4.0
2014-07-29,UA,489,SFO,ORD,0.0,-4.0
2014-05-26,DL,501,ATL,MKE,-15.0,-4.0
2014-07-12,OO,6304,SFO,SNA,-15.0,-4.0
2014-06-29,MQ,2802,DFW,SGF,-2.0,-4.0
2014-08-19,US,1940,CLT,ALB,-3.0,-4.0
2014-07-11,US,1766,CLT,DCA,-5.0,-4.0
2014-09-07,HA,307,KOA,HNL,-2.0,-4.0
2014-01-20,UA,1161,SFO,SEA,-9.0,-4.0
2014-06-29,DL,1817,ATL,DEN,-16.0,-4.0
2014-07-12,AA,95,JFK,SAN,-12.0,-4.0
2014-08-02,EV,3261,AUS,IAH,-7.0,-4.0
2014-06-11,US,634,PDX,PHX,-6.0,-4.0
2014-08-19,EV,5567,ATL,SGF,-6.0,-4.0
2014-08-01,WN,4360,BUR,OAK,-6.0,-4.0
2014-10-10,OO,6444,LAX,SMX,-2.0,-4.0
2014-07-26,UA,590,PIT,ORD,-11.0,-4.0
2014-06-12,OO,4640,LGB,SLC,0.0,-4.0
2014-06-12,UA,779,LAX,JFK,30.0,-4.0
2014-10-24,AA,1299,ORD,BOS,-8.0,-4.0
2014-07-11,MQ,3522,FWA,ORD,-11.0,-4.0
2014-01-14,MQ,3443,TLH,MIA,-3.0,-4.0
2014-09-11,WN,464,MCO,CMH,-2.0,-4.0
2014-10-09,DL,1563,ATL,ECP,6.0,-4.0
2014-10-30,WN,536,IAD,MDW,-2.0,-4.0
2014-09-07,WN,140,MAF,HOU,-15.0,-4.0
2014-01-20,US,483,CLT,LAX,-28.0,-4.0
2014-01-14,UA,291,IAD,SMF,-31.0,-4.0
2014-10-05,B6,126,BWI,BOS,-14.0,-4.0
2014-12-30,DL,832,DCA,SLC,-10.0,-4.0
2014-09-29,OO,5572,MKE,IAH,10.0,-4.0
2014-06-15,DL,1502,CVG,TPA,-8.0,-4.0
2014-10-30,B6,113,HPN,FLL,-4.0,-4.0
2014-05-09,B6,1504,SJU,JFK,-5.0,-4.0
2014-05-10,WN,64,BWI,JAX,-4.0,-4.0
2014-10-31,AA,304,SLC,DFW,7.0,-4.0
2014-06-14,UA,682,SEA,ORD,0.0,-4.0
2014-11-13,DL,2438,ATL,DCA,-11.0,-4.0
2014-08-20,WN,2690,MDW,BOS,-7.0,-4.0
