FlightDate,Airline,Origin,Dest,ArrDelay,DepDelay,Cancelled,Distance
2019-06-03,WN,HNL,KOA,-9.0,-3.0,False,163.0

2019-04-29,OO,SLC,DEN,-14.0,-3.0,False,391.0

2019-01-16,DL,SLC,ORD,-10.0,-3.0,False,1250.0

2019-10-13,G7,PWM,DTW,-13.0,-3.0,False,668.0

2019-11-08,AA,ORD,PIT,-18.0,-3.0,False,413.0

2019-09-17,WN,BWI,BNA,-19.0,-3.0,False,587.0

2019-08-29,WN,TUL,HOU,-11.0,-3.0,False,453.0

2019-01-02,DL,ATL,EYW,0.0,-3.0,False,646.0

2019-01-30,DL,ATL,SJC,-3.0,-3.0,False,2116.0

2019-04-03,OO,FAY,ATL,9.0,-3.0,False,331.0

2019-08-03,C5,AVP,IAD,-16.0,-3.0,False,189.0

2019-11-07,9E,JFK,SYR,-12.0,-3.0,False,209.0

2019-10-24,DL,JFK,BOS,-40.0,-3.0,False,187.0

2019-08-12,DL,PHX,ATL,-19.0,-3.0,False,1587.0

2019-08-20,WN,BWI,TPA,-13.0,-3.0,False,842.0

2019-04-02,AA,CLT,BNA,-10.0,-3.0,False,328.0

2019-01-17,UA,DEN,MIA,-21.0,-3.0,False,1709.0

2019-01-10,UA,EWR,BOS,-6.0,-3.0,False,200.0

2019-08-06,F9,ALB,DEN,-21.0,-3.0,False,1610.0

2019-06-14,WN,BWI,PBI,-6.0,-3.0,False,883.0

2019-06-13,WN,STL,MKE,-13.0,-3.0,False,317.0

2019-06-14,WN,MCI,MDW,-15.0,-3.0,False,405.0

2019-09-14,AA,PHL,RSW,-10.0,-3.0,False,993.0

2019-08-20,WN,MCI,FLL,3.0,-3.0,False,1242.0

2019-11-30,PT,CLT,AGS,-5.0,-3.0,False,140.0

2019-08-21,OO,PDX,FAT,-1.0,-3.0,False,626.0

2019-04-28,OO,ATL,DEN,9.0,-3.0,False,1199.0

2019-01-14,UA,IAH,ORD,-15.0,-3.0,False,925.0

2019-01-15,UA,BOS,EWR,-12.0,-3.0,False,200.0

2019-09-10,QX,SEA,BZN,-19.0,-3.0,False,543.0

2019-06-19,WN,SJU,MCO,-12.0,-3.0,False,1189.0

2019-09-16,QX,SFO,SNA,-18.0,-3.0,False,372.0

2019-06-16,OO,MSP,DAY,-17.0,-3.0,False,574.0

2019-03-08,WN,DEN,RDU,-27.0,-3.0,False,1436.0

2019-08-11,WN,OAK,BUR,-11.0,-3.0,False,325.0

2019-09-21,WN,ISP,BWI,-10.0,-3.0,False,220.0

2019-09-15,WN,AUS,IND,-11.0,-3.0,False,919.0

2019-04-06,PT,ROC,BOS,-16.0,-3.0,False,343.0

2019-08-03,OO,DTW,AZO,-6.0,-3.0,False,113.0

2019-03-18,WN,DEN,SNA,-14.0,-3.0,False,846.0

2019-06-22,OO,DFW,XNA,-9.0,-3.0,False,280.0

2019-09-13,WN,BWI,ATL,-15.0,-3.0,False,577.0

2019-08-31,OO,DFW,DSM,-16.0,-3.0,False,624.0

2019-03-20,WN,MDW,IND,-16.0,-3.0,False,162.0

2019-10-10,UA,ORD,SFO,-21.0,-3.0,False,1846.0

2019-01-16,EV,FSD,ORD,5.0,-3.0,False,462.0

2019-08-05,WN,DEN,SAT,-23.0,-3.0,False,794.0

2019-08-09,OO,MSN,DTW,-19.0,-3.0,False,311.0

2019-08-29,WN,CMH,MDW,-15.0,-3.0,False,283.0

2019-03-26,WN,MDW,CMH,-9.0,-3.0,False,283.0

2019-11-22,AA,AUS,CLT,-6.0,-3.0,False,1032.0

2019-09-28,WN,OKC,DAL,-15.0,-3.0,False,181.0

2019-10-12,UA,LAS,LAX,-19.0,-3.0,False,236.0

2019-09-08,WN,MSY,HOU,-5.0,-3.0,False,302.0

2019-09-09,WN,BWI,LAS,-27.0,-3.0,False,2106.0

2019-01-23,DL,FSD,MSP,12.0,-3.0,False,196.0

2019-09-08,WN,BWI,BNA,-14.0,-3.0,False,587.0

2019-01-23,DL,MSY,ATL,-16.0,-3.0,False,425.0

2019-01-08,DL,ATL,CHS,-16.0,-3.0,False,259.0

2019-03-13,WN,ATL,MSY,-3.0,-3.0,False,425.0

2019-01-09,DL,DTW,ATL,-38.0,-3.0,False,594.0

2019-10-15,UA,ORD,LGA,0.0,-3.0,False,733.0

2019-11-19,AA,CLT,BDL,-12.0,-3.0,False,644.0

2019-01-25,DL,SLC,SNA,-17.0,-3.0,False,588.0

2019-04-22,MQ,ORD,CHS,-23.0,-3.0,False,760.0

2019-06-19,OO,DEN,COS,8.0,-3.0,False,73.0

2019-01-27,DL,ATL,MDT,-23.0,-3.0,False,620.0

2019-06-17,OO,DSM,LGA,-3.0,-3.0,False,1031.0

2019-08-29,OO,GFK,MSP,-20.0,-3.0,False,284.0

2019-03-31,WN,SAN,OAK,-17.0,-3.0,False,446.0

2019-09-03,WN,LAS,BUR,-26.0,-3.0,False,223.0

2019-09-04,WN,OKC,DEN,-7.0,-3.0,False,495.0

2019-08-26,WN,RDU,MDW,-20.0,-3.0,False,632.0

2019-08-22,DL,LAX,JFK,-14.0,-3.0,False,2475.0

2019-09-26,OO,CLE,LGA,-16.0,-3.0,False,419.0

2019-04-11,YV,DFW,FSM,-5.0,-3.0,False,227.0

2019-04-19,NK,LAX,LAS,-8.0,-3.0,False,236.0

2019-06-25,AA,DCA,MCO,-17.0,-3.0,False,759.0

2019-10-15,DL,CLT,DTW,-10.0,-3.0,False,500.0

2019-09-26,AA,MEM,DCA,-7.0,-3.0,False,762.0

2019-08-04,DL,DFW,LGA,-10.0,-3.0,False,1389.0

2019-08-19,WN,ATL,BWI,-19.0,-3.0,False,577.0

2019-11-08,G7,JAX,ORD,-5.0,-3.0,False,864.0

2019-01-24,YX,IND,DEN,13.0,-3.0,False,977.0

2019-11-05,DL,ATL,AGS,-17.0,-3.0,False,143.0

2019-08-15,WN,LAS,OAK,-8.0,-3.0,False,407.0

2019-09-09,OO,DEN,DAY,0.0,-3.0,False,1085.0

2019-04-10,HA,HNL,OGG,-4.0,-3.0,False,100.0

2019-06-16,AA,SAV,DFW,37.0,-3.0,False,925.0

2019-01-05,DL,ATL,MCO,-9.0,-3.0,False,404.0

2019-06-01,AA,RSW,DFW,2.0,-3.0,False,1017.0

2019-08-08,B6,BOS,LAS,1.0,-3.0,False,2381.0

2019-09-26,AA,DFW,DEN,-7.0,-3.0,False,641.0

2019-03-21,B6,SFO,JFK,4.0,-3.0,False,2586.0

2019-09-24,OO,GJT,PHX,-2.0,-3.0,False,438.0

2019-04-29,OH,BHM,DCA,-5.0,-3.0,False,653.0

2019-06-08,AA,DFW,MSY,-13.0,-3.0,False,447.0

2019-06-11,AA,STX,MIA,-3.0,-3.0,False,1139.0

2019-08-22,B6,JFK,MCO,-19.0,-3.0,False,944.0

2019-09-29,AA,MIA,CLT,-18.0,-3.0,False,650.0

2019-04-23,AA,CLT,MCO,-21.0,-3.0,False,468.0

2019-08-21,B6,RSW,HPN,-12.0,-3.0,False,1102.0

2019-11-01,WN,RIC,ATL,-5.0,-3.0,False,481.0

2019-09-13,AA,XNA,DFW,-19.0,-3.0,False,280.0

2019-11-08,DL,MCO,SEA,,-3.0,False,2554.0

2019-06-30,WN,KOA,HNL,-17.0,-3.0,False,163.0

2019-03-16,NK,FLL,ACY,-21.0,-3.0,False,977.0

2019-04-01,NK,MYR,IAG,-10.0,-3.0,False,650.0

2019-04-12,AA,LAX,BOS,-28.0,-3.0,False,2611.0

2019-01-23,OH,PIA,CLT,-9.0,-3.0,False,607.0

2019-10-17,DL,SAN,MSP,-27.0,-3.0,False,1532.0

2019-04-14,OO,DTW,MSN,-10.0,-3.0,False,311.0

2019-01-28,UA,DEN,BOS,17.0,-3.0,False,1754.0

2019-08-19,WN,LAX,OAK,-6.0,-3.0,False,337.0

2019-04-20,NK,ORD,FLL,-5.0,-3.0,False,1182.0

2019-11-10,B6,SJU,JFK,7.0,-3.0,False,1598.0

2019-01-31,YX,PIT,IAH,-1.0,-3.0,False,1117.0

2019-04-26,AA,DFW,ABQ,6.0,-3.0,False,569.0

2019-11-04,DL,SLC,PIT,-22.0,-3.0,False,1660.0

2019-05-20,UA,IAD,BDL,-10.0,-2.0,False,326.0

2019-09-29,WN,TPA,AUS,-10.0,-2.0,False,928.0

2019-11-04,AA,ORD,PHX,-3.0,-2.0,False,1440.0

2019-09-03,WN,SAN,AUS,-13.0,-2.0,False,1164.0

2019-05-13,DL,CVG,MCO,-7.0,-2.0,False,757.0

2019-09-04,WN,ICT,LAS,-22.0,-2.0,False,986.0

2019-05-30,OO,DEN,LNK,-7.0,-2.0,False,423.0

2019-11-08,AA,SFO,PHL,3.0,-2.0,False,2521.0

2019-04-26,AA,RDU,PHL,-16.0,-2.0,False,337.0

2019-04-24,AA,IAH,LAX,15.0,-2.0,False,1379.0

2019-02-12,WN,BUF,BWI,-1.0,-2.0,False,281.0

2019-12-15,DL,ATL,DCA,-6.0,-2.0,False,547.0

2019-02-26,HA,HNL,OGG,-4.0,-2.0,False,100.0

2019-11-09,MQ,DFW,ABI,,-2.0,False,158.0

2019-05-16,UA,ORF,ORD,-25.0,-2.0,False,717.0

2019-11-14,AA,CLT,CHS,-8.0,-2.0,False,168.0

2019-09-09,OO,SLC,SMF,-8.0,-2.0,False,532.0

2019-09-18,OO,MMH,LAX,-1.0,-2.0,False,256.0

2019-11-09,DL,MSP,ATL,-13.0,-2.0,False,907.0

2019-12-17,9E,BTV,DTW,-16.0,-2.0,False,537.0

2019-02-18,MQ,DFW,SJT,-3.0,-2.0,False,229.0

2019-02-05,MQ,TYR,DFW,-13.0,-2.0,False,102.0

2019-11-26,DL,ATL,BWI,-24.0,-2.0,False,577.0

2019-02-23,MQ,ORD,CHS,-26.0,-2.0,False,760.0

2019-12-17,NK,DFW,DTW,-3.0,-2.0,False,986.0

2019-12-29,OH,PHL,CVG,3.0,-2.0,False,507.0

2019-04-02,WN,IAD,DEN,-17.0,-2.0,False,1452.0

2019-09-21,WN,SFO,DEN,-14.0,-2.0,False,967.0

2019-06-20,NK,MCO,DFW,-11.0,-2.0,False,985.0

2019-12-22,AA,ORD,SFO,-19.0,-2.0,False,1846.0

2019-08-24,AX,ORD,DTW,5.0,-2.0,False,235.0

2019-05-13,DL,MSN,MSP,7.0,-2.0,False,228.0

2019-11-08,DL,ATL,IND,3.0,-2.0,False,432.0

2019-02-21,WN,FLL,BUF,-11.0,-2.0,False,1166.0

2019-11-27,NK,ORD,LAS,13.0,-2.0,False,1514.0

2019-12-19,NK,TPA,ACY,-11.0,-2.0,False,913.0

2019-12-28,AA,MCO,LAX,-7.0,-2.0,False,2218.0

2019-12-28,OH,DAB,CLT,-6.0,-2.0,False,416.0

2019-04-02,WN,BNA,MCI,-4.0,-2.0,False,491.0

2019-06-23,NK,DEN,AUS,-9.0,-2.0,False,775.0

2019-09-30,OO,MBS,ORD,-20.0,-2.0,False,222.0

2019-11-18,NK,ATL,FLL,-2.0,-2.0,False,581.0

2019-04-27,AA,CMH,DFW,-16.0,-2.0,False,926.0

2019-11-04,DL,SLC,SNA,-15.0,-2.0,False,588.0

2019-12-18,DL,FLL,ATL,-16.0,-2.0,False,581.0

2019-12-26,OO,EKO,SLC,7.0,-2.0,False,200.0

2019-05-22,DL,ATL,BOS,-7.0,-2.0,False,946.0

2019-04-27,AA,DFW,JAX,-1.0,-2.0,False,918.0

2019-12-19,DL,CHA,ATL,-14.0,-2.0,False,106.0

2019-04-20,AA,RDU,PHL,-18.0,-2.0,False,337.0

2019-12-31,OO,PIA,ATL,-29.0,-2.0,False,565.0

2019-05-08,G7,SDF,DTW,-12.0,-2.0,False,306.0

2019-09-30,NK,LAS,ORD,-29.0,-2.0,False,1514.0

2019-12-18,DL,LIT,ATL,-5.0,-2.0,False,453.0

2019-11-25,CP,PDX,LAX,10.0,-2.0,False,834.0

2019-05-11,DL,DTW,DEN,-10.0,-2.0,False,1123.0

2019-02-05,WN,MCI,LAX,2.0,-2.0,False,1363.0

2019-02-27,WN,AUS,PHX,-7.0,-2.0,False,872.0

2019-02-26,WN,TUS,LAS,-7.0,-2.0,False,364.0

2019-02-07,WN,BUR,LAS,-8.0,-2.0,False,223.0

2019-04-25,AA,LAX,PHL,-5.0,-2.0,False,2402.0

2019-12-22,OO,DAY,DFW,-29.0,-2.0,False,861.0

2019-11-24,B6,BOS,BNA,-16.0,-2.0,False,942.0

2019-11-22,DL,ATL,RDU,-6.0,-2.0,False,356.0

2019-08-09,F9,DEN,ONT,-3.0,-2.0,False,819.0

2019-02-04,F9,TPA,ISP,-2.0,-2.0,False,1034.0

2019-09-15,YX,ORD,BGR,-15.0,-2.0,False,978.0

2019-04-12,AA,LAX,DFW,-11.0,-2.0,False,1235.0

2019-04-02,AA,ORD,RSW,-12.0,-2.0,False,1120.0

2019-12-29,OO,MSP,DLH,-36.0,-2.0,False,144.0

2019-09-05,YV,DFW,OKC,-3.0,-2.0,False,175.0

2019-12-25,DL,SLC,SAN,16.0,-2.0,False,626.0

2019-04-01,AA,MIA,AUS,-4.0,-2.0,False,1103.0

2019-05-02,OO,CHS,DTW,4.0,-2.0,False,667.0

2019-12-20,MQ,ORD,MLI,-13.0,-2.0,False,139.0

2019-09-05,OO,SFO,PDX,0.0,-2.0,False,550.0

2019-09-11,WN,LAX,BNA,-8.0,-2.0,False,1797.0

2019-05-15,DL,SLC,MSP,-16.0,-2.0,False,991.0

2019-08-29,UA,SFO,LAS,-6.0,-2.0,False,414.0

2019-02-20,HA,SEA,OGG,-23.0,-2.0,False,2640.0

2019-11-03,MQ,TYR,DFW,5.0,-2.0,False,102.0

2019-09-11,OO,SBN,ORD,-11.0,-2.0,False,84.0

2019-04-22,WN,STL,MCO,-16.0,-2.0,False,882.0

2019-09-26,WN,LAX,SJC,-7.0,-2.0,False,308.0

2019-09-05,OO,MSP,RST,-14.0,-2.0,False,76.0

2019-05-03,OO,DFW,GRK,-7.0,-2.0,False,134.0

2019-09-19,WN,OAK,SAN,-11.0,-2.0,False,446.0

2019-12-09,MQ,DFW,CVG,-14.0,-2.0,False,812.0

2019-12-06,DL,ATL,BUF,-17.0,-2.0,False,712.0

2019-05-19,CP,SEA,GEG,-13.0,-2.0,False,224.0

2019-11-10,G4,SFB,OKC,-12.0,-2.0,False,1061.0

2019-12-30,DL,PBI,ATL,-20.0,-2.0,False,545.0

2019-11-20,DL,DTW,BWI,-7.0,-2.0,False,409.0

2019-12-14,DL,ATL,SAV,-7.0,-2.0,False,214.0

2019-09-02,WN,LAS,OAK,-7.0,-2.0,False,407.0

2019-08-14,UA,AUS,SFO,-7.0,-2.0,False,1504.0

2019-05-31,G7,DTW,MDT,10.0,-2.0,False,371.0

2019-09-10,WN,LGA,STL,-13.0,-2.0,False,888.0

2019-11-26,HA,HNL,LIH,-10.0,-2.0,False,102.0

2019-12-21,MQ,DFW,SBP,-19.0,-2.0,False,1360.0

2019-11-10,AA,LAX,JFK,-26.0,-2.0,False,2475.0

2019-09-10,WN,DAL,SAN,-5.0,-2.0,False,1182.0

2019-08-22,UA,MSY,IAH,10.0,-2.0,False,305.0

2019-07-26,DL,BOS,MSP,-1.0,-2.0,False,1124.0

2019-01-26,YX,JAX,CLT,3.0,-2.0,False,328.0

2019-01-07,YX,MIA,JAX,-1.0,-2.0,False,335.0

2019-07-17,DL,LAS,MSP,-19.0,-2.0,False,1299.0

2019-01-14,YX,IAH,RDU,-11.0,-2.0,False,1042.0

2019-06-24,WN,ABQ,DAL,18.0,-2.0,False,580.0

2019-07-09,OO,MSP,IAH,-5.0,-2.0,False,1034.0

2019-04-26,YV,DFW,TYS,-11.0,-2.0,False,771.0

2019-06-25,AA,ORD,TUS,-2.0,-2.0,False,1437.0

2019-08-10,OO,DEN,ASE,-9.0,-2.0,False,125.0

2019-06-19,AA,CLT,JAX,-9.0,-2.0,False,328.0

2019-06-19,AA,RIC,CLT,14.0,-2.0,False,257.0

2019-07-12,OO,FAT,LAX,-6.0,-2.0,False,209.0

2019-07-22,DL,ATL,MYR,2.0,-2.0,False,317.0

2019-06-20,WN,SAN,SMF,-1.0,-2.0,False,480.0

2019-02-19,OO,SHV,ATL,4.0,-2.0,False,551.0

2019-08-20,OO,HLN,SLC,-6.0,-2.0,False,402.0

2019-01-05,UA,BDL,ORD,-20.0,-2.0,False,783.0

2019-07-23,DL,SLC,LAX,-4.0,-2.0,False,590.0

2019-07-24,DL,MDW,ATL,-9.0,-2.0,False,591.0

2019-07-19,DL,ATL,EYW,-4.0,-2.0,False,646.0

2019-07-17,DL,ATL,MSN,-8.0,-2.0,False,707.0

2019-06-15,WN,DAL,MCO,-9.0,-2.0,False,973.0

2019-07-30,OO,HIB,MSP,-9.0,-2.0,False,174.0

2019-06-07,WN,CMH,DEN,-14.0,-2.0,False,1154.0

2019-07-29,DL,ATL,MCI,-23.0,-2.0,False,692.0

2019-01-28,G4,SFB,CVG,4.0,-2.0,False,735.0

2019-07-12,UA,DEN,SJC,-7.0,-2.0,False,948.0

2019-07-12,EV,IAH,BTR,22.0,-2.0,False,253.0

2019-06-06,AA,SLC,CLT,-2.0,-2.0,False,1727.0

2019-04-06,NK,MSY,ORD,-8.0,-2.0,False,836.0

2019-01-01,G4,IND,FLL,23.0,-2.0,False,1005.0

2019-07-05,UA,BWI,LAX,-14.0,-2.0,False,2329.0

2019-07-10,G4,AZA,LAS,-8.0,-2.0,False,276.0

2019-08-04,OO,MSP,EWR,-19.0,-2.0,False,1008.0

2019-06-20,MQ,ORD,FCA,10.0,-2.0,False,1352.0

2019-07-01,UA,SFO,PHX,3.0,-2.0,False,651.0

2019-04-13,EV,IAH,STL,-18.0,-2.0,False,667.0

2019-01-17,WN,BHM,TPA,-10.0,-2.0,False,459.0

2019-07-02,DL,DEN,JFK,-8.0,-2.0,False,1626.0

2019-01-08,B6,DCA,BOS,13.0,-2.0,False,399.0

2019-07-02,DL,LAS,DTW,-12.0,-2.0,False,1749.0

2019-07-15,DL,PHL,SLC,-24.0,-2.0,False,1927.0

2019-07-26,OO,IAD,PBG,29.0,-2.0,False,444.0

2019-07-12,DL,BOS,ATL,-8.0,-2.0,False,946.0

2019-01-02,OH,CLT,ORF,-7.0,-2.0,False,290.0

2019-06-16,AA,SEA,CLT,-18.0,-2.0,False,2279.0

2019-01-23,OH,CLT,IAD,12.0,-2.0,False,322.0

2019-06-12,AA,PHX,SAN,-4.0,-2.0,False,304.0

2019-06-13,AA,CLT,PHX,8.0,-2.0,False,1773.0

2019-02-07,OO,IAH,LGA,-16.0,-2.0,False,1416.0

2019-04-26,NK,FLL,MCO,-8.0,-2.0,False,177.0

2019-01-24,DL,ATL,DCA,-8.0,-2.0,False,547.0

2019-07-07,ZW,COS,ORD,-11.0,-2.0,False,911.0

2019-07-12,ZW,ORD,TUL,-3.0,-2.0,False,585.0

2019-04-08,MQ,DFW,JLN,-10.0,-2.0,False,327.0

2019-02-01,UA,EWR,MIA,30.0,-2.0,False,1085.0

2019-06-17,OO,MSP,BIS,-21.0,-2.0,False,386.0

2019-07-05,WN,SAT,LAX,-10.0,-2.0,False,1211.0

2019-01-23,DL,DEN,MSP,-18.0,-2.0,False,680.0

2019-07-13,WN,LGA,MKE,-18.0,-2.0,False,738.0

2019-08-27,OO,LAX,PHX,-1.0,-2.0,False,370.0

2019-07-22,WN,DEN,SNA,-7.0,-2.0,False,846.0

2019-06-04,OO,DTW,IAH,-12.0,-2.0,False,1075.0

2019-06-04,OO,DTW,OKC,-12.0,-2.0,False,900.0

2019-07-01,MQ,ORD,GRR,6.0,-2.0,False,137.0

2019-06-04,OO,SMF,LAX,-28.0,-2.0,False,373.0

2019-08-29,OO,DEN,EUG,-2.0,-2.0,False,996.0

2019-08-31,OO,RAP,DEN,-16.0,-2.0,False,300.0

2019-04-03,MQ,MIA,PIT,-1.0,-2.0,False,1013.0

2019-08-10,OO,DTW,MBS,-10.0,-2.0,False,98.0

2019-07-27,WN,MEM,MDW,-11.0,-2.0,False,480.0

2019-07-03,MQ,ORD,SGF,2.0,-2.0,False,438.0

2019-06-23,OO,SHV,DFW,6.0,-2.0,False,190.0

2019-07-25,F9,ATL,SAT,-11.0,-2.0,False,874.0

2019-01-11,YV,GSP,IAH,-10.0,-2.0,False,837.0

2019-02-18,UA,PBI,EWR,-18.0,-2.0,False,1023.0

2019-07-20,WN,MCI,DAL,-4.0,-2.0,False,461.0

2019-06-04,WN,IND,DAL,-18.0,-2.0,False,755.0

2019-01-11,HA,HNL,ITO,2.0,-2.0,False,216.0

2019-07-03,AA,DFW,PHL,-16.0,-2.0,False,1303.0

2019-07-05,AA,DFW,PHX,-12.0,-2.0,False,868.0

2019-01-20,DL,DTW,MIA,-11.0,-2.0,False,1145.0

2019-01-18,DL,MSY,LAX,-6.0,-2.0,False,1670.0

2019-06-27,WN,PDX,LAX,-11.0,-2.0,False,834.0

2019-07-15,CP,LAX,SEA,2.0,-2.0,False,954.0

2019-07-02,OO,SFO,FCA,-9.0,-2.0,False,844.0

2019-02-14,OO,ASE,DEN,-9.0,-2.0,False,125.0

2019-07-31,9E,JFK,BUF,-15.0,-2.0,False,301.0

2019-07-29,G7,DTW,ORF,-13.0,-2.0,False,529.0

2019-04-30,B6,JAX,DCA,-6.0,-2.0,False,634.0

2019-07-23,WN,STL,LAS,-15.0,-2.0,False,1371.0

2019-04-24,B6,JFK,CHS,-25.0,-2.0,False,636.0

2019-01-16,DL,SLC,OAK,-11.0,-2.0,False,588.0

2019-06-10,OO,MAF,DEN,-6.0,-2.0,False,563.0

2019-07-23,WN,IND,DEN,-12.0,-2.0,False,977.0

2019-01-09,DL,DTW,BDL,-17.0,-2.0,False,549.0

2019-04-11,B6,BOS,DCA,-7.0,-2.0,False,399.0

2019-06-17,WN,DAL,HOU,-15.0,-2.0,False,239.0

2019-07-30,AA,DFW,HNL,-3.0,-2.0,False,3784.0

2019-01-04,DL,MSP,TPA,-7.0,-2.0,False,1306.0

2019-06-02,WN,SFO,DEN,12.0,-2.0,False,967.0

2019-07-25,WN,PHX,SAN,-12.0,-2.0,False,304.0

2019-07-18,AA,CLT,MCO,-15.0,-2.0,False,468.0

2019-06-04,UA,MCO,SFO,-38.0,-2.0,False,2446.0

2019-04-11,WN,SAN,SJC,-1.0,-2.0,False,417.0

2019-06-26,UA,ORD,SEA,-5.0,-2.0,False,1721.0

2019-12-29,WN,ELP,HOU,-14.0,-2.0,False,677.0

2019-05-24,AA,DFW,IAH,4.0,-2.0,False,224.0

2019-05-25,AA,TUS,DFW,-16.0,-2.0,False,813.0

2019-06-21,UA,CLE,DEN,-4.0,-2.0,False,1201.0

2019-02-23,DL,MSP,PDX,7.0,-2.0,False,1426.0

2019-08-05,MQ,DFW,SJT,-5.0,-2.0,False,229.0

2019-05-31,AA,DFW,LAX,-15.0,-2.0,False,1235.0

2019-01-09,9E,BOS,BUF,-35.0,-2.0,False,395.0

2019-05-10,AA,MEM,DFW,13.0,-2.0,False,431.0

2019-12-30,WN,DAL,LAS,-8.0,-2.0,False,1067.0

2019-12-01,WN,ABQ,LAS,-9.0,-2.0,False,486.0

2019-12-18,WN,OMA,MDW,-14.0,-2.0,False,423.0

2019-06-11,DL,SEA,DTW,-9.0,-2.0,False,1927.0

2019-06-07,DL,ATL,BNA,-3.0,-2.0,False,214.0

2019-06-09,DL,ATL,SDF,-12.0,-2.0,False,321.0

2019-01-15,AA,BNA,DFW,-18.0,-2.0,False,631.0

2019-01-06,AA,CLT,PHL,3.0,-2.0,False,449.0

2019-06-28,UA,IAH,DEN,-13.0,-2.0,False,862.0

2019-06-15,UA,DEN,PHX,2.0,-2.0,False,602.0

2019-12-17,WN,SMF,SNA,-9.0,-2.0,False,404.0

2019-02-03,DL,MSP,AUS,-31.0,-2.0,False,1042.0

2019-01-31,AA,DFW,RSW,-11.0,-2.0,False,1017.0

2019-01-14,OO,ATL,BTR,-17.0,-2.0,False,448.0

2019-06-14,YX,DCA,LGA,-18.0,-2.0,False,214.0

2019-02-19,DL,ATL,MEM,-16.0,-2.0,False,332.0

2019-06-14,HA,HNL,OGG,-5.0,-2.0,False,100.0

2019-01-01,OO,DFW,ROW,-9.0,-2.0,False,435.0

2019-05-19,F9,LAS,IAD,-21.0,-2.0,False,2065.0

2019-12-09,UA,MCO,EWR,36.0,-2.0,False,937.0

2019-01-07,OO,SAN,FAT,-7.0,-2.0,False,314.0

2019-02-03,WN,ATL,DAL,-18.0,-2.0,False,721.0

2019-12-29,UA,DEN,DCA,-5.0,-2.0,False,1476.0

2019-08-26,AS,SEA,JNU,9.0,-2.0,False,909.0

2019-04-17,WN,SJU,MCO,-17.0,-2.0,False,1189.0

2019-06-10,AS,MSY,SEA,2.0,-2.0,False,2086.0

2019-06-09,AX,PIA,ORD,-9.0,-2.0,False,130.0

2019-04-26,WN,SMF,PHX,8.0,-2.0,False,647.0

2019-02-11,DL,MSP,BZN,-20.0,-2.0,False,874.0

2019-01-08,AS,JNU,KTN,-8.0,-2.0,False,234.0

2019-06-06,UA,ITO,LAX,-13.0,-2.0,False,2449.0

2019-04-21,WN,DSM,STL,-16.0,-2.0,False,259.0

2019-04-21,WN,DAL,HOU,-7.0,-2.0,False,239.0

2019-06-28,YX,IND,BOS,-3.0,-2.0,False,818.0

2019-05-10,MQ,ORD,PVD,-18.0,-2.0,False,849.0

2019-08-24,QX,SMF,PDX,-10.0,-2.0,False,479.0

2019-01-19,OO,ACV,SFO,-11.0,-2.0,False,250.0

2019-05-26,MQ,CMH,ORD,-6.0,-2.0,False,296.0

2019-06-27,YX,PHL,DSM,-23.0,-2.0,False,972.0

2019-05-13,WN,AUS,DAL,-17.0,-2.0,False,189.0

2019-08-29,OH,CLT,SAT,-16.0,-2.0,False,1095.0

2019-07-02,B6,BOS,SJU,-9.0,-2.0,False,1674.0

2019-01-11,WN,MDW,ATL,-12.0,-2.0,False,591.0

2019-01-12,WN,OAK,DEN,3.0,-2.0,False,957.0

2019-01-03,WN,FLL,MDW,-17.0,-2.0,False,1167.0

2019-02-10,DL,ATL,DCA,-20.0,-2.0,False,547.0

2019-05-22,WN,MSP,DEN,2.0,-2.0,False,680.0

2019-05-30,WN,SNA,SJC,1.0,-2.0,False,342.0

2019-01-01,WN,RNO,SAN,-8.0,-2.0,False,488.0

2019-07-07,HA,OGG,HNL,-2.0,-2.0,False,100.0

2019-01-10,WN,DEN,SEA,-24.0,-2.0,False,1024.0

2019-05-18,WN,SMF,LAX,-7.0,-2.0,False,373.0

2019-07-03,YX,DEN,MEM,-17.0,-2.0,False,872.0

2019-07-13,YX,EWR,MCI,-29.0,-2.0,False,1092.0

2019-07-29,YX,CMH,LGA,-16.0,-2.0,False,479.0

2019-07-31,UA,SPN,GUM,-9.0,-2.0,False,129.0

2019-07-29,UA,ORD,DEN,-8.0,-2.0,False,888.0

2019-07-18,YX,MSP,EWR,2.0,-2.0,False,1008.0

2019-05-25,OO,DEN,SLC,-3.0,-2.0,False,391.0

2019-07-18,YX,PHL,MCI,18.0,-2.0,False,1038.0
